name,weight
Yılmazer,0.000952350318
Arslança,0.0002738821124
Köksal,0.001489234094
Çavuş,0.001205970585
Ekici,0.001538618527
Bulça,0.0003054354456
Yüksel,0.002931165242
Numanoğlu,0.0002656408684
Karslı,0.0007907510491
Birlik,0.0005204780626
Karatepe,0.00082489683
Evirgen,0.000456780742
Üner,0.0007750806469
Özberk,0.0003792721319
Erden,0.001342448393
Oduncu,0.0005378281819
Kayacan,0.0007565334319
Ayana,0.0002470094589
Tugan,0.0003124976997
Turut,0.0003782939245
Öğüt,0.0008824785037
Kırat,0.0003914512344
Aksungur,0.0004420316327
Ercan,0.001846265526
Eçe,0.0008772847939
Ersan,0.0008010962174
Hakan,0.0004879818
Yelegen,0.0002135794003
Etiz,0.0002720722989
Erzi,0.0002035112739
Solmaz,0.001387272285
Tecimer,0.0002181566217
Kocabıyık,0.0008718240714
Bıçakçı,0.0007938687549
Deniz,0.002624036967
Öztuna,0.00027731791
Irmak,0.0012069943
Orbay,0.0003672496826
Arslanoğlu,0.0005929504703
Eşkin,0.0005518825293
Çilingiroğlu,0.0002397354131
Kulaç,0.0004581307028
Kaymak,0.001159394072
Çücen,0.0002399070819
Olcay,0.0007597373706
Timuçin,0.0003016376991
Birol,0.0006167064086
Paksoy,0.000648402806
Biçer,0.001641989389
Odabaşı,0.0008737580538
Gence,0.0002061243652
Çaylan,0.0004178038242
Altuntaş,0.001547183892
Dayanç,0.00032917923
Atmış,0.0002205962985
Taşkıran,0.001283851589
Alnıaçık,0.0002061243652
Okuyan,0.0003871151556
Tezel,0.0007831653554
Evren,0.0008668040203
Tokur,0.0004553363724
Usta,0.001633165007
Olgaç,0.0005889096375
Gör,0.000530583855
Uslu,0.002146312141
Duman,0.002567574904
Yuvanç,0.0002118374459
Yönet,0.0002968221929
Topaloğlu,0.001166686153
Boyacı,0.0007703921864
Talı,0.0004528885534
Dinçer,0.001573175941
Bakan,0.0008297735021
Kulaksızoğlu,0.0002089019121
Özcan,0.003485265121
Tüzen,0.0002681091293
Sonay,0.0002665691445
Alkaya,0.0006981177019
